pair_id,actor,statement,label_a,label_b,layer,AA,AB,BA,BB,ME_C,ME_D,interaction
a20_s2_neutral_angry,20,2,neutral,angry,0,0.951171875,0.951171875,0.951171875,0.951171875,0.0,0.0,0.0
a20_s2_neutral_angry,20,2,neutral,angry,1,0.0791015625,-0.0224609375,-0.1746826171875,-0.105712890625,-0.01629638671875,-0.16851806640625,0.1705322265625
a20_s2_neutral_angry,20,2,neutral,angry,2,-0.421875,-0.36328125,-0.5791015625,-0.443359375,0.09716796875,-0.11865234375,0.0771484375
a20_s2_neutral_angry,20,2,neutral,angry,3,0.1875,0.109375,-0.078125,0.078125,0.0390625,-0.1484375,0.234375
a20_s2_neutral_angry,20,2,neutral,angry,4,1.375,1.1875,1.09375,1.21875,-0.03125,-0.125,0.3125
a20_s2_neutral_angry,20,2,neutral,angry,5,0.625,0.6875,0.375,0.625,0.15625,-0.15625,0.1875
a20_s2_neutral_angry,20,2,neutral,angry,6,-0.71875,-0.5625,-1.0,-0.65625,0.25,-0.1875,0.1875
a20_s2_neutral_angry,20,2,neutral,angry,7,0.53125,0.40625,0.3125,0.40625,-0.015625,-0.109375,0.21875
a20_s2_neutral_angry,20,2,neutral,angry,8,0.71875,0.84375,0.5,0.78125,0.203125,-0.140625,0.15625
a20_s2_neutral_angry,20,2,neutral,angry,9,1.796875,1.15625,1.6875,1.15625,-0.5859375,-0.0546875,0.109375
a20_s2_neutral_angry,20,2,neutral,angry,10,0.78125,0.171875,0.625,0.125,-0.5546875,-0.1015625,0.109375
a20_s2_neutral_angry,20,2,neutral,angry,11,1.21875,0.59375,1.15625,0.8125,-0.484375,0.078125,0.28125
a20_s2_neutral_angry,20,2,neutral,angry,12,-0.6875,-0.8125,-0.46875,-0.5,-0.078125,0.265625,0.09375
a20_s2_neutral_angry,20,2,neutral,angry,13,-0.5625,-0.46875,-0.15625,-0.21875,0.015625,0.328125,-0.15625
a20_s2_neutral_angry,20,2,neutral,angry,14,-1.21875,-1.75,-1.0156259536743164,-1.203125,-0.3593745231628418,0.3749995231628418,0.3437509536743164
a20_s2_neutral_angry,20,2,neutral,angry,15,-0.734375,-0.9375,-0.625,-0.546875,-0.0625,0.25,0.28125
a20_s2_neutral_angry,20,2,neutral,angry,16,-1.09375,-1.671875,-0.8828125,-1.2890625,-0.4921875,0.296875,0.171875
a20_s2_neutral_angry,20,2,neutral,angry,17,-1.0546875,-1.0234375,-0.859375,-0.8984375,-0.00390625,0.16015625,-0.0703125
a20_s2_neutral_angry,20,2,neutral,angry,18,0.8125,0.125,0.5,0.1875,-0.5,-0.125,0.375
a20_s2_neutral_angry,20,2,neutral,angry,19,0.21875,-0.986328125,-0.1640625,-1.13671875,-1.0888671875,-0.2666015625,0.232421875
a20_s2_neutral_angry,20,2,neutral,angry,20,-2.4765625,-2.2060546875,-2.78515625,-2.0615234375,0.4970703125,-0.08203125,0.453125
a20_s2_neutral_angry,20,2,neutral,angry,21,-1.93359375,-1.7890625,-2.2890625,-1.2578125,0.587890625,0.087890625,0.88671875
a20_s2_neutral_angry,20,2,neutral,angry,22,-2.6249990463256836,-2.734375,-2.6857900619506836,-2.171875,0.2022695541381836,0.2508544921875,0.623291015625
a20_s2_neutral_angry,20,2,neutral,angry,23,-3.505859375,-2.9843740463256836,-3.8847665786743164,-2.3359375,1.0351572036743164,0.1347646713256836,1.02734375
a20_s2_neutral_angry,20,2,neutral,angry,24,-4.56640625,-2.234375,-4.361327171325684,-1.71875,2.487304210662842,0.3603520393371582,0.3105459213256836
a20_s2_neutral_angry,20,2,neutral,angry,25,-2.875,-0.52783203125,-2.220703125,-0.063232421875,2.2523193359375,0.5594482421875,-0.189697265625
a20_s2_neutral_angry,20,2,neutral,angry,26,-3.8671875,-2.126953125,-3.65625,-1.4921875,1.9521484375,0.4228515625,0.423828125
a20_s2_neutral_angry,20,2,neutral,angry,27,-1.0,0.9375,-1.390625,1.28125,2.3046875,-0.0234375,0.734375
a20_s2_neutral_angry,20,2,neutral,angry,28,0.3125,1.0,0.3125,1.125,0.75,0.0625,0.125
a21_s1_happy_sad,21,1,happy,sad,0,2.3046875,2.3046875,2.3046875,2.3046875,0.0,0.0,0.0
a21_s1_happy_sad,21,1,happy,sad,1,-0.109375,-0.1015625,-0.1875,-0.15625,0.01953125,-0.06640625,0.0234375
a21_s1_happy_sad,21,1,happy,sad,2,-0.599609375,-0.529296875,-0.580078125,-0.58642578125,0.031982421875,-0.018798828125,-0.07666015625
a21_s1_happy_sad,21,1,happy,sad,3,-0.640625,-0.5390625,-0.4921875,-0.546875,0.0234375,0.0703125,-0.15625
a21_s1_happy_sad,21,1,happy,sad,4,-0.59375,-0.46875,-0.40625,-0.453125,0.0390625,0.1015625,-0.171875
a21_s1_happy_sad,21,1,happy,sad,5,-1.0,-0.859375,-0.875,-0.71875,0.1484375,0.1328125,0.015625
a21_s1_happy_sad,21,1,happy,sad,6,-1.90625,-1.46875,-1.96875,-1.40625,0.5,0.0,0.125
a21_s1_happy_sad,21,1,happy,sad,7,-0.96875,-0.8125,-0.90625,-0.9375,0.0625,-0.03125,-0.1875
a21_s1_happy_sad,21,1,happy,sad,8,-1.25,-1.03125,-1.375,-1.4375,0.078125,-0.265625,-0.28125
a21_s1_happy_sad,21,1,happy,sad,9,0.125,0.421875,0.078125,0.359375,0.2890625,-0.0546875,-0.015625
a21_s1_happy_sad,21,1,happy,sad,10,-2.234375,-2.4921884536743164,-2.265625,-2.4296875,-0.2109379768371582,0.015625476837158203,0.0937509536743164
a21_s1_happy_sad,21,1,happy,sad,11,-2.25,-1.765625,-2.390625,-1.953125,0.4609375,-0.1640625,-0.046875
a21_s1_happy_sad,21,1,happy,sad,12,-2.78125,-2.34375,-2.625,-2.46875,0.296875,0.015625,-0.28125
a21_s1_happy_sad,21,1,happy,sad,13,-2.96875,-2.546875,-2.84375,-2.625,0.3203125,0.0234375,-0.203125
a21_s1_happy_sad,21,1,happy,sad,14,-2.171875,-1.5312490463256836,-1.9843759536743164,-1.7343759536743164,0.4453129768371582,-0.00781393051147461,-0.3906259536743164
a21_s1_happy_sad,21,1,happy,sad,15,-1.234375,-1.015625,-1.171875,-1.078125,0.15625,0.0,-0.125
a21_s1_happy_sad,21,1,happy,sad,16,-2.9089365005493164,-2.8056640625,-2.7148427963256836,-3.0650634765625,-0.12347412109375,-0.032652854919433594,-0.4534931182861328
a21_s1_happy_sad,21,1,happy,sad,17,-2.93017578125,-2.908203125,-3.03125,-3.0166015625,0.018310546875,-0.104736328125,-0.00732421875
a21_s1_happy_sad,21,1,happy,sad,18,-3.67578125,-3.1503915786743164,-3.5625,-2.9648427963256836,0.5615234375,0.1494150161743164,0.07226753234863281
a21_s1_happy_sad,21,1,happy,sad,19,-2.4677734375,-1.68212890625,-2.3515625,-1.462890625,0.837158203125,0.167724609375,0.10302734375
a21_s1_happy_sad,21,1,happy,sad,20,-1.1328125,-0.828125,-0.953125,-0.6171875,0.3203125,0.1953125,0.03125
a21_s1_happy_sad,21,1,happy,sad,21,-2.46875,-2.69140625,-2.2265625,-2.3359375,-0.166015625,0.298828125,0.11328125
a21_s1_happy_sad,21,1,happy,sad,22,-1.734375,-1.88671875,-2.1328125,-1.71875,0.130859375,-0.115234375,0.56640625
a21_s1_happy_sad,21,1,happy,sad,23,-2.671875,-3.03125,-3.89453125,-2.6015625,0.466796875,-0.396484375,1.65234375
a21_s1_happy_sad,21,1,happy,sad,24,-0.94140625,-1.0390625,-1.18359375,-0.52880859375,0.278564453125,0.134033203125,0.75244140625
a21_s1_happy_sad,21,1,happy,sad,25,-1.677734375,-0.71875,-1.759765625,-0.2421875,1.23828125,0.197265625,0.55859375
a21_s1_happy_sad,21,1,happy,sad,26,-2.604248046875,-0.953125,-2.2265625,-0.671875,1.6029052734375,0.3294677734375,-0.096435546875
a21_s1_happy_sad,21,1,happy,sad,27,-1.9687504768371582,-1.28125,-1.0625,-0.7187495231628418,0.5156254768371582,0.7343754768371582,-0.34375
a21_s1_happy_sad,21,1,happy,sad,28,-1.0,-0.5625,-0.625,-0.4375,0.3125,0.25,-0.25
a21_s1_neutral_angry,21,1,neutral,angry,0,0.951171875,0.951171875,0.951171875,0.951171875,0.0,0.0,0.0
a21_s1_neutral_angry,21,1,neutral,angry,1,0.1123046875,-0.13232421875,0.052734375,-0.154296875,-0.225830078125,-0.040771484375,0.03759765625
a21_s1_neutral_angry,21,1,neutral,angry,2,-0.3984375,-0.423828125,-0.361328125,-0.4169921875,-0.04052734375,0.02197265625,-0.0302734375
a21_s1_neutral_angry,21,1,neutral,angry,3,-0.015625,0.203125,-0.125,0.1875,0.265625,-0.0625,0.09375
a21_s1_neutral_angry,21,1,neutral,angry,4,1.46875,1.375,1.09375,1.25,0.03125,-0.25,0.25
a21_s1_neutral_angry,21,1,neutral,angry,5,0.6875,0.59375,0.375,0.21875,-0.125,-0.34375,-0.0625
a21_s1_neutral_angry,21,1,neutral,angry,6,-0.71875,-0.8125,-1.0625,-1.09375,-0.0625,-0.3125,0.0625
a21_s1_neutral_angry,21,1,neutral,angry,7,0.53125,0.125,0.28125,0.15625,-0.265625,-0.109375,0.28125
a21_s1_neutral_angry,21,1,neutral,angry,8,0.90625,0.4375,0.875,0.46875,-0.4375,0.0,0.0625
a21_s1_neutral_angry,21,1,neutral,angry,9,2.0625,1.59375,2.140625,1.65625,-0.4765625,0.0703125,-0.015625
a21_s1_neutral_angry,21,1,neutral,angry,10,0.96875,0.203125,0.96875,0.6406240463256836,-0.5468754768371582,0.2187495231628418,0.4374990463256836
a21_s1_neutral_angry,21,1,neutral,angry,11,1.390625,0.6875,1.46875,1.375,-0.3984375,0.3828125,0.609375
a21_s1_neutral_angry,21,1,neutral,angry,12,-0.3125,-0.5,-0.09375,-0.171875,-0.1328125,0.2734375,0.109375
a21_s1_neutral_angry,21,1,neutral,angry,13,-0.34375,-0.265625,-0.3125,-0.515625,-0.0625,-0.109375,-0.28125
a21_s1_neutral_angry,21,1,neutral,angry,14,-1.0625,-0.84375,-1.328125,-0.8828125,0.33203125,-0.15234375,0.2265625
a21_s1_neutral_angry,21,1,neutral,angry,15,-0.875,-0.59375,-1.203125,-0.8125,0.3359375,-0.2734375,0.109375
a21_s1_neutral_angry,21,1,neutral,angry,16,-1.0390625,-1.1640625,-1.2187509536743164,-1.34375,-0.1249995231628418,-0.1796879768371582,9.5367431640625e-07
a21_s1_neutral_angry,21,1,neutral,angry,17,-0.703125,-0.16796875,-0.6015625,-0.330078125,0.4033203125,-0.0302734375,-0.263671875
a21_s1_neutral_angry,21,1,neutral,angry,18,1.34375,1.45947265625,1.0859375,1.0908203125,0.060302734375,-0.313232421875,-0.11083984375
a21_s1_neutral_angry,21,1,neutral,angry,19,-0.234375,-0.5498046875,-0.6640625,-0.50537109375,-0.078369140625,-0.192626953125,0.47412109375
a21_s1_neutral_angry,21,1,neutral,angry,20,-3.859375,-2.8671875,-4.0625,-2.5703125,1.2421875,0.046875,0.5
a21_s1_neutral_angry,21,1,neutral,angry,21,-3.2001953125,-1.724609375,-2.6640625,-1.13671875,1.50146484375,0.56201171875,0.0517578125
a21_s1_neutral_angry,21,1,neutral,angry,22,-3.6875,-1.723388671875,-2.578125,-1.12109375,1.7105712890625,0.8558349609375,-0.507080078125
a21_s1_neutral_angry,21,1,neutral,angry,23,-4.19140625,-2.9765625,-3.92578125,-2.4453125,1.34765625,0.3984375,0.265625
a21_s1_neutral_angry,21,1,neutral,angry,24,-3.953125,-4.4921875,-4.4296875,-4.9296875,-0.51953125,-0.45703125,0.0390625
a21_s1_neutral_angry,21,1,neutral,angry,25,-3.4140625,-3.70703125,-3.5078125,-4.304687023162842,-0.5449216365814209,-0.3457028865814209,-0.5039057731628418
a21_s1_neutral_angry,21,1,neutral,angry,26,-4.44140625,-3.453125,-3.2578125,-3.5625,0.341796875,0.537109375,-1.29296875
a21_s1_neutral_angry,21,1,neutral,angry,27,-3.671875,-2.1875,-2.828124523162842,-2.750000476837158,0.7812495231628418,0.140625,-1.4062509536743164
a21_s1_neutral_angry,21,1,neutral,angry,28,-1.9375,-1.75,-1.5625,-1.8125,-0.03125,0.15625,-0.4375
a21_s2_happy_sad,21,2,happy,sad,0,2.3046875,2.3046875,2.3046875,2.3046875,0.0,0.0,0.0
a21_s2_happy_sad,21,2,happy,sad,1,-0.125,-0.09375,-0.09375,-0.046875,0.0390625,0.0390625,0.015625
a21_s2_happy_sad,21,2,happy,sad,2,-0.49609375,-0.431640625,-0.5029296875,-0.482421875,0.04248046875,-0.02880859375,-0.0439453125
a21_s2_happy_sad,21,2,happy,sad,3,-0.640625,-0.5390615463256836,-0.4453125,-0.53125,0.007812976837158203,0.1015620231628418,-0.1875009536743164
a21_s2_happy_sad,21,2,happy,sad,4,-0.546875,-0.359375,-0.453125,-0.46875,0.0859375,-0.0078125,-0.203125
a21_s2_happy_sad,21,2,happy,sad,5,-0.890625,-0.984375,-0.890625,-0.921875,-0.0625,0.03125,0.0625
a21_s2_happy_sad,21,2,happy,sad,6,-1.78125,-1.625,-1.78125,-1.65625,0.140625,-0.015625,-0.03125
a21_s2_happy_sad,21,2,happy,sad,7,-0.8125,-0.6875,-0.78125,-0.6875,0.109375,0.015625,-0.03125
a21_s2_happy_sad,21,2,happy,sad,8,-1.28125,-0.9375,-1.25,-1.0625,0.265625,-0.046875,-0.15625
a21_s2_happy_sad,21,2,happy,sad,9,0.125,0.453125,0.03125,0.421875,0.359375,-0.0625,0.0625
a21_s2_happy_sad,21,2,happy,sad,10,-2.2421865463256836,-2.3359375,-2.03125,-2.109375,-0.0859379768371582,0.2187495231628418,0.015625953674316406
a21_s2_happy_sad,21,2,happy,sad,11,-1.734375,-1.609375,-2.140625,-1.921875,0.171875,-0.359375,0.09375
a21_s2_happy_sad,21,2,happy,sad,12,-2.609375,-2.5,-2.90625,-2.21875,0.3984375,-0.0078125,0.578125
a21_s2_happy_sad,21,2,happy,sad,13,-2.796875,-2.265625,-2.734375,-2.0,0.6328125,0.1640625,0.203125
a21_s2_happy_sad,21,2,happy,sad,14,-1.7734375,-1.2187490463256836,-1.6796865463256836,-0.984375,0.625,0.1640625,0.1406230926513672
a21_s2_happy_sad,21,2,happy,sad,15,-1.265625,-0.796875,-1.375,-0.640625,0.6015625,0.0234375,0.265625
a21_s2_happy_sad,21,2,happy,sad,16,-2.7578125,-2.771484375,-2.55859375,-2.6523427963256836,-0.0537104606628418,0.1591801643371582,-0.0800771713256836
a21_s2_happy_sad,21,2,happy,sad,17,-2.98046875,-2.701904296875,-3.02734375,-2.6992197036743164,0.3033442497253418,-0.022095203399658203,0.049559593200683594
a21_s2_happy_sad,21,2,happy,sad,18,-3.2656240463256836,-2.44140625,-3.1953125,-2.5859365463256836,0.716796875,-0.037109375,-0.2148418426513672
a21_s2_happy_sad,21,2,happy,sad,19,-1.6171875,-1.701171875,-1.640625,-1.3515625,0.1025390625,0.1630859375,0.373046875
a21_s2_happy_sad,21,2,happy,sad,20,-1.0859375,-0.84375,-0.9375,-0.4140625,0.3828125,0.2890625,0.28125
a21_s2_happy_sad,21,2,happy,sad,21,-2.71484375,-2.46875,-2.2734375,-2.03125,0.244140625,0.439453125,-0.00390625
a21_s2_happy_sad,21,2,happy,sad,22,-1.634765625,-1.384765625,-1.1845703125,-1.326171875,0.05419921875,0.25439453125,-0.3916015625
a21_s2_happy_sad,21,2,happy,sad,23,-2.306640625,-2.83984375,-1.7578125,-2.17578125,-0.4755859375,0.6064453125,0.115234375
a21_s2_happy_sad,21,2,happy,sad,24,-0.546875,-0.6865234375,-0.15625,-0.18359375,-0.08349609375,0.44677734375,0.1123046875
a21_s2_happy_sad,21,2,happy,sad,25,-0.73046875,-0.5234375,-0.703125,-0.109375,0.400390625,0.220703125,0.38671875
a21_s2_happy_sad,21,2,happy,sad,26,-2.09765625,-1.40625,-1.99609375,-1.5859375,0.55078125,-0.0390625,-0.28125
a21_s2_happy_sad,21,2,happy,sad,27,-1.921875,-1.515625,-1.828125,-1.015625,0.609375,0.296875,0.40625
a21_s2_happy_sad,21,2,happy,sad,28,-1.25,-0.5625,-1.0625,-0.375,0.6875,0.1875,0.0
a21_s2_neutral_angry,21,2,neutral,angry,0,0.951171875,0.951171875,0.951171875,0.951171875,0.0,0.0,0.0
a21_s2_neutral_angry,21,2,neutral,angry,1,-0.005859375,-0.1893310546875,-0.037109375,-0.13922119140625,-0.142791748046875,0.009429931640625,0.08135986328125
a21_s2_neutral_angry,21,2,neutral,angry,2,-0.5078125,-0.51953125,-0.453125,-0.423828125,0.0087890625,0.0751953125,0.041015625
a21_s2_neutral_angry,21,2,neutral,angry,3,-0.09375,0.09375,-0.171875,0.21875,0.2890625,0.0234375,0.203125
a21_s2_neutral_angry,21,2,neutral,angry,4,1.28125,1.3125,0.84375,1.0625,0.125,-0.34375,0.1875
a21_s2_neutral_angry,21,2,neutral,angry,5,0.4375,0.5,0.09375,0.15625,0.0625,-0.34375,0.0
a21_s2_neutral_angry,21,2,neutral,angry,6,-1.125,-1.09375,-1.28125,-1.03125,0.140625,-0.046875,0.21875
a21_s2_neutral_angry,21,2,neutral,angry,7,0.40625,0.03125,0.40625,0.28125,-0.25,0.125,0.25
a21_s2_neutral_angry,21,2,neutral,angry,8,0.8125,0.34375,0.78125,0.4375,-0.40625,0.03125,0.125
a21_s2_neutral_angry,21,2,neutral,angry,9,2.09375,1.53125,2.015625,1.328125,-0.625,-0.140625,-0.125
a21_s2_neutral_angry,21,2,neutral,angry,10,1.109375,0.28125,1.140625,0.4687509536743164,-0.7499995231628418,0.1093754768371582,0.1562509536743164
a21_s2_neutral_angry,21,2,neutral,angry,11,1.265625,0.40625,1.484375,1.046875,-0.6484375,0.4296875,0.421875
a21_s2_neutral_angry,21,2,neutral,angry,12,-0.125,-0.65625,0.28125,-0.34375,-0.578125,0.359375,-0.09375
a21_s2_neutral_angry,21,2,neutral,angry,13,-0.1875,-0.28125,0.0,-0.25,-0.171875,0.109375,-0.15625
a21_s2_neutral_angry,21,2,neutral,angry,14,-0.859375,-0.875,-0.9062490463256836,-0.734375,0.0781245231628418,0.0468754768371582,0.1874990463256836
a21_s2_neutral_angry,21,2,neutral,angry,15,-0.453125,-0.328125,-0.59375,-0.5,0.109375,-0.15625,-0.03125
a21_s2_neutral_angry,21,2,neutral,angry,16,-0.8359375,-1.0234375,-0.73828125,-1.125,-0.287109375,-0.001953125,-0.19921875
a21_s2_neutral_angry,21,2,neutral,angry,17,-0.7421875,-0.5390625,-0.6328125,-0.58984375,0.123046875,0.029296875,-0.16015625
a21_s2_neutral_angry,21,2,neutral,angry,18,1.2109384536743164,1.359375,1.3046875,0.734375,-0.2109379768371582,-0.2656254768371582,-0.7187490463256836
a21_s2_neutral_angry,21,2,neutral,angry,19,0.1953125,0.0703125,-0.0546875,-0.58984375,-0.330078125,-0.455078125,-0.41015625
a21_s2_neutral_angry,21,2,neutral,angry,20,-2.68359375,-2.2734375,-3.03125,-2.8125,0.314453125,-0.443359375,-0.19140625
a21_s2_neutral_angry,21,2,neutral,angry,21,-1.76953125,-1.822265625,-2.06640625,-2.24609375,-0.1162109375,-0.3603515625,-0.126953125
a21_s2_neutral_angry,21,2,neutral,angry,22,-1.599609375,-1.78125,-2.08056640625,-2.109375,-0.105224609375,-0.404541015625,0.15283203125
a21_s2_neutral_angry,21,2,neutral,angry,23,-2.9453125,-2.7578125,-3.40234375,-2.69921875,0.4453125,-0.19921875,0.515625
a21_s2_neutral_angry,21,2,neutral,angry,24,-4.0703125,-3.4765625,-4.25,-3.59375,0.625,-0.1484375,0.0625
a21_s2_neutral_angry,21,2,neutral,angry,25,-1.0859375,-1.75,-0.703125,-1.265625,-0.61328125,0.43359375,0.1015625
a21_s2_neutral_angry,21,2,neutral,angry,26,-0.6249995231628418,-1.7031254768371582,-1.734375,-1.65625,-0.5000004768371582,-0.53125,1.1562509536743164
a21_s2_neutral_angry,21,2,neutral,angry,27,-1.09375,-1.0,-1.3124995231628418,-1.15625,0.1249997615814209,-0.1874997615814209,0.0624995231628418
a21_s2_neutral_angry,21,2,neutral,angry,28,-0.3125,0.0,-0.0625,-0.25,0.0625,0.0,-0.5
a22_s1_happy_sad,22,1,happy,sad,0,2.3046875,2.3046875,2.3046875,2.3046875,0.0,0.0,0.0
a22_s1_happy_sad,22,1,happy,sad,1,-0.3515625,-0.2265625,-0.3125,-0.1640625,0.13671875,0.05078125,0.0234375
a22_s1_happy_sad,22,1,happy,sad,2,-0.701171875,-0.67578125,-0.634765625,-0.61328125,0.0234375,0.064453125,-0.00390625
a22_s1_happy_sad,22,1,happy,sad,3,-0.6875,-0.5234375,-0.6953125,-0.53125,0.1640625,-0.0078125,0.0
a22_s1_happy_sad,22,1,happy,sad,4,-0.453125,-0.265625,-0.53125,-0.46875,0.125,-0.140625,-0.125
a22_s1_happy_sad,22,1,happy,sad,5,-0.84375,-0.796875,-0.90625,-0.90625,0.0234375,-0.0859375,-0.046875
a22_s1_happy_sad,22,1,happy,sad,6,-1.96875,-1.9375,-1.96875,-2.0,0.0,-0.03125,-0.0625
a22_s1_happy_sad,22,1,happy,sad,7,-0.78125,-0.75,-0.75,-0.875,-0.046875,-0.046875,-0.15625
a22_s1_happy_sad,22,1,happy,sad,8,-1.1875,-1.25,-1.3125,-1.28125,-0.015625,-0.078125,0.09375
a22_s1_happy_sad,22,1,happy,sad,9,0.78125,1.0625,0.5,0.875,0.328125,-0.234375,0.09375
a22_s1_happy_sad,22,1,happy,sad,10,-1.5781240463256836,-1.6718759536743164,-1.578125,-1.8125,-0.1640634536743164,-0.0703125,-0.1406230926513672
a22_s1_happy_sad,22,1,happy,sad,11,-1.59375,-1.40625,-1.71875,-1.625,0.140625,-0.171875,-0.09375
a22_s1_happy_sad,22,1,happy,sad,12,-2.453125,-2.296875,-2.59375,-2.4375,0.15625,-0.140625,0.0
a22_s1_happy_sad,22,1,happy,sad,13,-2.28125,-2.171875,-2.359375,-2.296875,0.0859375,-0.1015625,-0.046875
a22_s1_happy_sad,22,1,happy,sad,14,-1.5468740463256836,-1.421875,-1.7656240463256836,-1.5937509536743164,0.1484360694885254,-0.1953129768371582,0.046874046325683594
a22_s1_happy_sad,22,1,happy,sad,15,-1.1875,-1.140625,-1.40625,-1.359375,0.046875,-0.21875,0.0
a22_s1_happy_sad,22,1,happy,sad,16,-2.7421884536743164,-2.6406259536743164,-2.7734384536743164,-2.953125,-0.0390620231628418,-0.1718745231628418,-0.2812490463256836
a22_s1_happy_sad,22,1,happy,sad,17,-2.0625,-2.1015625,-2.2578125,-2.39453125,-0.087890625,-0.244140625,-0.09765625
a22_s1_happy_sad,22,1,happy,sad,18,-2.953125,-2.3828125,-3.15625,-2.6640625,0.53125,-0.2421875,-0.078125
a22_s1_happy_sad,22,1,happy,sad,19,-2.16943359375,-1.697265625,-2.2783203125,-1.453125,0.648681640625,0.067626953125,0.35302734375
a22_s1_happy_sad,22,1,happy,sad,20,-0.6953125,-0.6484375,-0.75,-0.6640625,0.06640625,-0.03515625,0.0390625
a22_s1_happy_sad,22,1,happy,sad,21,-2.09375,-2.5078115463256836,-2.1718740463256836,-2.3515625,-0.296875,0.0390625,0.2343730926513672
a22_s1_happy_sad,22,1,happy,sad,22,-2.056640625,-1.79296875,-2.17041015625,-1.078125,0.677978515625,0.300537109375,0.82861328125
a22_s1_happy_sad,22,1,happy,sad,23,-2.96875,-2.3359365463256836,-3.09375,-1.484375,1.1210942268371582,0.3632807731628418,0.9765615463256836
a22_s1_happy_sad,22,1,happy,sad,24,-0.89453125,-0.4765625,-0.33984375,0.234375,0.49609375,0.6328125,0.15625
a22_s1_happy_sad,22,1,happy,sad,25,-1.671875,-1.3193359375,-1.078125,-0.3671875,0.53173828125,0.77294921875,0.3583984375
a22_s1_happy_sad,22,1,happy,sad,26,-2.03125,-1.396484375,-1.640625,-0.94140625,0.6669921875,0.4228515625,0.064453125
a22_s1_happy_sad,22,1,happy,sad,27,-1.796875,-1.828125,-1.265625,-1.328125,-0.046875,0.515625,-0.03125
a22_s1_happy_sad,22,1,happy,sad,28,-0.875,-0.6875,-0.7812504768371582,-0.625,0.1718752384185791,0.0781247615814209,-0.031249523162841797
a22_s1_neutral_angry,22,1,neutral,angry,0,0.951171875,0.951171875,0.951171875,0.951171875,0.0,0.0,0.0
a22_s1_neutral_angry,22,1,neutral,angry,1,0.1015625,0.0634765625,0.0576171875,0.05389404296875,-0.020904541015625,-0.026763916015625,0.03436279296875
a22_s1_neutral_angry,22,1,neutral,angry,2,-0.3046875,-0.34765625,-0.2734375,-0.359375,-0.064453125,0.009765625,-0.04296875
a22_s1_neutral_angry,22,1,neutral,angry,3,0.109375,-0.0625,0.171875,0.09375,-0.125,0.109375,0.09375
a22_s1_neutral_angry,22,1,neutral,angry,4,1.59375,1.3125,1.46875,1.40625,-0.171875,-0.015625,0.21875
a22_s1_neutral_angry,22,1,neutral,angry,5,0.96875,0.78125,0.75,0.65625,-0.140625,-0.171875,0.09375
a22_s1_neutral_angry,22,1,neutral,angry,6,-0.5,-0.46875,-0.6875,-0.59375,0.0625,-0.15625,0.0625
a22_s1_neutral_angry,22,1,neutral,angry,7,0.78125,0.4375,0.6875,0.40625,-0.3125,-0.0625,0.0625
a22_s1_neutral_angry,22,1,neutral,angry,8,1.15625,1.03125,1.0625,0.90625,-0.140625,-0.109375,-0.03125
a22_s1_neutral_angry,22,1,neutral,angry,9,2.0625,1.609375,1.921875,1.21875,-0.578125,-0.265625,-0.25
a22_s1_neutral_angry,22,1,neutral,angry,10,1.03125,0.5625,0.734375,0.21875,-0.4921875,-0.3203125,-0.046875
a22_s1_neutral_angry,22,1,neutral,angry,11,1.40625,1.0625,1.21875,0.65625,-0.453125,-0.296875,-0.21875
a22_s1_neutral_angry,22,1,neutral,angry,12,-0.375,-0.71875,-0.46875,-0.71875,-0.296875,-0.046875,0.09375
a22_s1_neutral_angry,22,1,neutral,angry,13,-0.59375,-0.359375,-0.46875,-0.375,0.1640625,0.0546875,-0.140625
a22_s1_neutral_angry,22,1,neutral,angry,14,-0.90625,-0.84375,-1.203125,-1.0937509536743164,0.0859370231628418,-0.2734379768371582,0.046874046325683594
a22_s1_neutral_angry,22,1,neutral,angry,15,-0.96875,-0.515625,-1.109375,-0.5625,0.5,-0.09375,0.09375
a22_s1_neutral_angry,22,1,neutral,angry,16,-1.0,-1.4765625,-1.203125,-1.4609375,-0.3671875,-0.09375,0.21875
a22_s1_neutral_angry,22,1,neutral,angry,17,-0.953125,-0.9296875,-0.859375,-0.5859375,0.1484375,0.21875,0.25
a22_s1_neutral_angry,22,1,neutral,angry,18,0.65625,-0.421875,0.578125,0.1015625,-0.77734375,0.22265625,0.6015625
a22_s1_neutral_angry,22,1,neutral,angry,19,-0.7734375,-1.7734375,-0.265625,-0.9921875,-0.86328125,0.64453125,0.2734375
a22_s1_neutral_angry,22,1,neutral,angry,20,-2.8076171875,-2.3359375,-2.8447265625,-2.69921875,0.30859375,-0.2001953125,-0.326171875
a22_s1_neutral_angry,22,1,neutral,angry,21,-1.921875,-1.6484375,-1.8671875,-1.80859375,0.166015625,-0.052734375,-0.21484375
a22_s1_neutral_angry,22,1,neutral,angry,22,-2.5009765625,-2.02734375,-2.620361328125,-1.88671875,0.6036376953125,0.0106201171875,0.260009765625
a22_s1_neutral_angry,22,1,neutral,angry,23,-3.84765625,-3.0234375,-3.7626953125,-2.65625,0.96533203125,0.22607421875,0.2822265625
a22_s1_neutral_angry,22,1,neutral,angry,24,-4.26171875,-4.2890625,-4.390625,-4.39453125,-0.015625,-0.1171875,0.0234375
a22_s1_neutral_angry,22,1,neutral,angry,25,-3.44921875,-1.96875,-3.5,-1.984375,1.498046875,-0.033203125,0.03515625
